package,folder,step_order,step_type,step_name,component,connection,direction,object,layer,system,declared,via
REF_Load_LoyaltyTier,06_reference_data,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_PaymentMethod,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_PaymentMethod,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Payment Method_,,,write,DIMENSION.PAYMENT METHOD,dw-dimension,SQL Server DW,True,direct
REF_Load_PaymentMethod,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Code Crosswalk - PAYMENT_METHOD,,,exec,REF.USP_LOADCODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_PaymentMethod,06_reference_data,4,Microsoft.Pipeline,DFT Publish Payment Method Dimension,REF PaymentMethod Conformed,WWI_Staging_DB,read,REF.CODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_PaymentMethod,06_reference_data,4,Microsoft.Pipeline,DFT Publish Payment Method Dimension,ERR Payment Method Unmapped,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
REF_Load_PaymentMethod,06_reference_data,4,Microsoft.Pipeline,DFT Publish Payment Method Dimension,DW Dimension Payment Method,WWI_DW_Destination_DB,write,DIMENSION.PAYMENT METHOD,dw-dimension,SQL Server DW,True,direct
REF_Load_PaymentMethod,06_reference_data,5,Microsoft.ExecuteSQLTask,Report Unmapped Codes - PAYMENT_METHOD,,,exec,REF.USP_REPORTUNMAPPEDCODES,reference,SQL Server DW,False,direct
REF_Load_PaymentMethod,06_reference_data,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_PaymentMethod,06_reference_data,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_PaymentMethod,06_reference_data,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_PaymentMethod,06_reference_data,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_PaymentTerms,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_PaymentTerms,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Payment Terms_,,,write,DIMENSION.PAYMENT TERMS,dw-dimension,SQL Server DW,True,direct
REF_Load_PaymentTerms,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Code Crosswalk - PAYMENT_TERMS,,,exec,REF.USP_LOADCODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_PaymentTerms,06_reference_data,4,Microsoft.Pipeline,DFT Publish Payment Terms Dimension,REF PaymentTerms Conformed,WWI_Staging_DB,read,REF.CODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_PaymentTerms,06_reference_data,4,Microsoft.Pipeline,DFT Publish Payment Terms Dimension,ERR Payment Terms Implausible,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
REF_Load_PaymentTerms,06_reference_data,4,Microsoft.Pipeline,DFT Publish Payment Terms Dimension,DW Dimension Payment Terms,WWI_DW_Destination_DB,write,DIMENSION.PAYMENT TERMS,dw-dimension,SQL Server DW,True,direct
REF_Load_PaymentTerms,06_reference_data,5,Microsoft.ExecuteSQLTask,Report Unmapped Codes - PAYMENT_TERMS,,,exec,REF.USP_REPORTUNMAPPEDCODES,reference,SQL Server DW,False,direct
REF_Load_PaymentTerms,06_reference_data,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_PaymentTerms,06_reference_data,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_PaymentTerms,06_reference_data,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_PaymentTerms,06_reference_data,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_ReturnReason,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_ReturnReason,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Return Reason_,,,write,DIMENSION.RETURN REASON,dw-dimension,SQL Server DW,True,direct
REF_Load_ReturnReason,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Reason Codes,,,exec,REF.USP_LOADREASONCODE,reference,SQL Server DW,False,direct
REF_Load_ReturnReason,06_reference_data,4,Microsoft.ExecuteSQLTask,Load Code Crosswalk - RETURN,,,exec,REF.USP_LOADCODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_ReturnReason,06_reference_data,5,Microsoft.ExecuteSQLTask,Load Code Crosswalk - CREDIT,,,exec,REF.USP_LOADCODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_ReturnReason,06_reference_data,6,Microsoft.Pipeline,DFT Publish Return Reason Dimension,REF ReturnReason Conformed,WWI_Staging_DB,read,REF.CODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_ReturnReason,06_reference_data,6,Microsoft.Pipeline,DFT Publish Return Reason Dimension,REF ReturnReason Conformed,WWI_Staging_DB,read,REF.REASONCODE,reference,SQL Server DW,False,direct
REF_Load_ReturnReason,06_reference_data,6,Microsoft.Pipeline,DFT Publish Return Reason Dimension,ERR Return Reason Unsourced,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
REF_Load_ReturnReason,06_reference_data,6,Microsoft.Pipeline,DFT Publish Return Reason Dimension,DW Dimension Return Reason,WWI_DW_Destination_DB,write,DIMENSION.RETURN REASON,dw-dimension,SQL Server DW,True,direct
REF_Load_ReturnReason,06_reference_data,7,Microsoft.ExecuteSQLTask,Report Unmapped Codes - RETURN,,,exec,REF.USP_REPORTUNMAPPEDCODES,reference,SQL Server DW,False,direct
REF_Load_ReturnReason,06_reference_data,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_ReturnReason,06_reference_data,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_ReturnReason,06_reference_data,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_ReturnReason,06_reference_data,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_SalesChannel,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_SalesChannel,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Sales Channel_,,,write,DIMENSION.SALES CHANNEL,dw-dimension,SQL Server DW,True,direct
REF_Load_SalesChannel,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Code Crosswalk - SALES_CHANNEL,,,exec,REF.USP_LOADCODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_SalesChannel,06_reference_data,4,Microsoft.Pipeline,DFT Publish Sales Channel Dimension,REF SalesChannel Conformed,WWI_Staging_DB,read,REF.CODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_SalesChannel,06_reference_data,4,Microsoft.Pipeline,DFT Publish Sales Channel Dimension,ERR Sales Channel Unsourced,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
REF_Load_SalesChannel,06_reference_data,4,Microsoft.Pipeline,DFT Publish Sales Channel Dimension,DW Dimension Sales Channel,WWI_DW_Destination_DB,write,DIMENSION.SALES CHANNEL,dw-dimension,SQL Server DW,True,direct
REF_Load_SalesChannel,06_reference_data,5,Microsoft.ExecuteSQLTask,Report Unmapped Codes - SALES_CHANNEL,,,exec,REF.USP_REPORTUNMAPPEDCODES,reference,SQL Server DW,False,direct
REF_Load_SalesChannel,06_reference_data,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_SalesChannel,06_reference_data,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_SalesChannel,06_reference_data,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_SalesChannel,06_reference_data,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_TransactionType,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_TransactionType,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Transaction Type_,,,write,DIMENSION.TRANSACTION TYPE,dw-dimension,SQL Server DW,True,direct
REF_Load_TransactionType,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Code Crosswalk - TRANSACTION_TYPE,,,exec,REF.USP_LOADCODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,4,Microsoft.ExecuteSQLTask,Load Unit Of Measure,,,exec,REF.USP_LOADUNITOFMEASURE,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,5,Microsoft.ExecuteSQLTask,Load UOM Conversions,,,exec,REF.USP_LOADUOMCONVERSION,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,6,Microsoft.Pipeline,DFT Publish Transaction Type Dimension,REF TransactionType Conformed,WWI_Staging_DB,read,REF.CODECROSSWALK,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,6,Microsoft.Pipeline,DFT Publish Transaction Type Dimension,ERR Transaction Type Unmapped,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
REF_Load_TransactionType,06_reference_data,6,Microsoft.Pipeline,DFT Publish Transaction Type Dimension,DW Dimension Transaction Type,WWI_DW_Destination_DB,write,DIMENSION.TRANSACTION TYPE,dw-dimension,SQL Server DW,True,direct
REF_Load_TransactionType,06_reference_data,7,Microsoft.Pipeline,DFT Publish Unit Of Measure,REF UnitOfMeasure Conformed,WWI_Staging_DB,read,REF.UNITOFMEASURE,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,7,Microsoft.Pipeline,DFT Publish Unit Of Measure,REF UnitOfMeasure Conformed,WWI_Staging_DB,read,REF.UOMCONVERSION,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,7,Microsoft.Pipeline,DFT Publish Unit Of Measure,DW Dimension Unit Of Measure,WWI_DW_Destination_DB,write,DIMENSION.TRANSACTION TYPE,dw-dimension,SQL Server DW,True,direct
REF_Load_TransactionType,06_reference_data,8,Microsoft.ExecuteSQLTask,Report Unmapped Codes - TRANSACTION_TYPE,,,exec,REF.USP_REPORTUNMAPPEDCODES,reference,SQL Server DW,False,direct
REF_Load_TransactionType,06_reference_data,9,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_TransactionType,06_reference_data,10,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_TransactionType,06_reference_data,11,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_TransactionType,06_reference_data,12,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_UnknownMembers,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_UnknownMembers,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Unknown Member_,,,write,DIMENSION.UNKNOWN MEMBER,dw-dimension,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Status Codes,,,exec,REF.USP_LOADSTATUSCODE,reference,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,4,Microsoft.ExecuteSQLTask,Load Reason Codes,,,exec,REF.USP_LOADREASONCODE,reference,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,5,Microsoft.ExecuteSQLTask,Load Source Key Crosswalk,,,exec,REF.USP_LOADSOURCEKEYCROSSWALK,reference,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,6,Microsoft.Pipeline,DFT Publish Unknown Members,REF Unknown Members,WWI_Staging_DB,read,REF.REASONCODE,reference,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,6,Microsoft.Pipeline,DFT Publish Unknown Members,REF Unknown Members,WWI_Staging_DB,read,REF.STATUSCODE,reference,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,6,Microsoft.Pipeline,DFT Publish Unknown Members,ERR Unknown Member Unnamed,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
REF_Load_UnknownMembers,06_reference_data,6,Microsoft.Pipeline,DFT Publish Unknown Members,DW Dimension Unknown Member,WWI_DW_Destination_DB,write,DIMENSION.UNKNOWN MEMBER,dw-dimension,SQL Server DW,False,direct
REF_Load_UnknownMembers,06_reference_data,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_UnknownMembers,06_reference_data,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_UnknownMembers,06_reference_data,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_UnknownMembers,06_reference_data,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_WarehouseSite,06_reference_data,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
REF_Load_WarehouseSite,06_reference_data,2,Microsoft.ExecuteSQLTask,Truncate _Dimension___Warehouse Site_,,,write,DIMENSION.WAREHOUSE SITE,dw-dimension,SQL Server DW,True,direct
REF_Load_WarehouseSite,06_reference_data,3,Microsoft.ExecuteSQLTask,Load Regions,,,exec,REF.USP_LOADREGION,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,4,Microsoft.ExecuteSQLTask,Load Postal Format Rules,,,exec,REF.USP_LOADPOSTALFORMATRULE,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,REF Warehouse Site Conformed,WWI_Staging_DB,read,REF.COUNTRY,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,REF Warehouse Site Conformed,WWI_Staging_DB,read,REF.POSTALFORMATRULE,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,REF Warehouse Site Conformed,WWI_Staging_DB,read,STG.STOCKMOVEMENT,staging-stg,SQL Server Staging,True,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,Lookup Site Region (Full Cache),WWI_Staging_DB,read,REF.REGION,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,Lookup Site Region (Full Cache),WWI_Staging_DB,lookup,REF.REGION,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,ERR Site Unknown Region,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,ERR Site Postal Unformatted,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
REF_Load_WarehouseSite,06_reference_data,5,Microsoft.Pipeline,DFT Publish Warehouse Site Dimension,DW Dimension Warehouse Site,WWI_DW_Destination_DB,write,DIMENSION.WAREHOUSE SITE,dw-dimension,SQL Server DW,True,direct
REF_Load_WarehouseSite,06_reference_data,6,Microsoft.ExecuteSQLTask,Report Unmapped Codes - REGION,,,exec,REF.USP_REPORTUNMAPPEDCODES,reference,SQL Server DW,False,direct
REF_Load_WarehouseSite,06_reference_data,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
REF_Load_WarehouseSite,06_reference_data,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
REF_Load_WarehouseSite,06_reference_data,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
REF_Load_WarehouseSite,06_reference_data,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_APAC_Load_Commission,11_sales,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
SLS_APAC_Load_Commission,11_sales,2,Microsoft.ExecuteSQLTask,Truncate work_CommissionApac,,,write,WORK.COMMISSIONAPAC,staging-work,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,3,Microsoft.ExecuteSQLTask,Check 445 Calendar Coverage,,,read,STG.FISCALCALENDAR445,staging-stg,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,3,Microsoft.ExecuteSQLTask,Check 445 Calendar Coverage,,,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,stg SaleLine APAC,WWI_Staging_DB,read,STG.COMMISSIONPLAN,staging-stg,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,stg SaleLine APAC,WWI_Staging_DB,read,STG.FISCALCALENDAR445,staging-stg,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,stg SaleLine APAC,WWI_Staging_DB,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,Lookup Period Average Rate,WWI_Staging_DB,read,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,Lookup Period Average Rate,WWI_Staging_DB,lookup,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,Reject Missing FX,WWI_Staging_DB,write,ERR.COMMISSIONAPACREJECT,staging-err,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate APAC Commission,work CommissionApac,WWI_Staging_DB,write,WORK.COMMISSIONAPAC,staging-work,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,5,Microsoft.ExecuteSQLTask,Count Period Boundary Lines,,,read,WORK.COMMISSIONAPAC,staging-work,SQL Server Staging,False,direct
SLS_APAC_Load_Commission,11_sales,6,Microsoft.ExecuteSQLTask,Post APAC Commission,,,exec,INTEGRATION.USP_POSTCOMMISSION,dw-integration,SQL Server DW,False,direct
SLS_APAC_Load_Commission,11_sales,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
SLS_APAC_Load_Commission,11_sales,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_APAC_Load_Commission,11_sales,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
SLS_APAC_Load_Commission,11_sales,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_EU_Load_Commission,11_sales,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
SLS_EU_Load_Commission,11_sales,2,Microsoft.ExecuteSQLTask,Truncate work_CommissionEu,,,write,WORK.COMMISSIONEU,staging-work,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,3,Microsoft.Pipeline,Calculate EU Commission,stg SaleLine EU,WWI_Staging_DB,read,STG.COMMISSIONPLAN,staging-stg,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,3,Microsoft.Pipeline,Calculate EU Commission,stg SaleLine EU,WWI_Staging_DB,read,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
SLS_EU_Load_Commission,11_sales,3,Microsoft.Pipeline,Calculate EU Commission,stg SaleLine EU,WWI_Staging_DB,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
SLS_EU_Load_Commission,11_sales,3,Microsoft.Pipeline,Calculate EU Commission,work CommissionEuHeld,WWI_Staging_DB,write,WORK.COMMISSIONEUHELD,staging-work,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,3,Microsoft.Pipeline,Calculate EU Commission,work CommissionEu,WWI_Staging_DB,write,WORK.COMMISSIONEU,staging-work,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,4,Microsoft.ExecuteSQLTask,Release Cash Basis Lines With Payment,,,read,STG.CUSTOMERPAYMENT,staging-stg,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,4,Microsoft.ExecuteSQLTask,Release Cash Basis Lines With Payment,,,read,WORK.COMMISSIONEUHELD,staging-work,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,4,Microsoft.ExecuteSQLTask,Release Cash Basis Lines With Payment,,,write,WORK.COMMISSIONEU,staging-work,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,5,Microsoft.ExecuteSQLTask,Count Capped Representatives,,,read,WORK.COMMISSIONEU,staging-work,SQL Server Staging,False,direct
SLS_EU_Load_Commission,11_sales,6,Microsoft.ExecuteSQLTask,Post EU Commission,,,exec,INTEGRATION.USP_POSTCOMMISSION,dw-integration,SQL Server DW,False,direct
SLS_EU_Load_Commission,11_sales,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
SLS_EU_Load_Commission,11_sales,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_EU_Load_Commission,11_sales,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
SLS_EU_Load_Commission,11_sales,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_Export_PartnerFeed,11_sales,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
SLS_Export_PartnerFeed,11_sales,2,Microsoft.ExecuteSQLTask,Truncate work_PartnerFeedRow,,,write,WORK.PARTNERFEEDROW,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,3,Microsoft.ExecuteSQLTask,Build Partner Feed Rows,,,read,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
SLS_Export_PartnerFeed,11_sales,3,Microsoft.ExecuteSQLTask,Build Partner Feed Rows,,,read,DIMENSION.PARTNER,dw-dimension,SQL Server DW,False,direct
SLS_Export_PartnerFeed,11_sales,3,Microsoft.ExecuteSQLTask,Build Partner Feed Rows,,,read,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
SLS_Export_PartnerFeed,11_sales,3,Microsoft.ExecuteSQLTask,Build Partner Feed Rows,,,read,FACT.SALE,dw-fact,SQL Server DW,True,direct
SLS_Export_PartnerFeed,11_sales,3,Microsoft.ExecuteSQLTask,Build Partner Feed Rows,,,read,WORK.FXREVALUATIONRATE,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,3,Microsoft.ExecuteSQLTask,Build Partner Feed Rows,,,write,WORK.PARTNERFEEDROW,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,4,Microsoft.ExecuteSQLTask,Suppress Unconsented EU Rows,,,read,WORK.PARTNERFEEDROW,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,4,Microsoft.ExecuteSQLTask,Suppress Unconsented EU Rows,,,write,WORK.PARTNERFEEDROW,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,5,Microsoft.ExecuteSQLTask,Count Feed Rows,,,read,WORK.PARTNERFEEDROW,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,7,Microsoft.Pipeline,Write Partner Feed,work PartnerFeedRow,WWI_Staging_DB,read,WORK.PARTNERFEEDROW,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,7,Microsoft.Pipeline,Write Partner Feed,work PartnerFeedArchive,WWI_Staging_DB,write,WORK.PARTNERFEEDARCHIVE,staging-work,SQL Server Staging,False,direct
SLS_Export_PartnerFeed,11_sales,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
SLS_Export_PartnerFeed,11_sales,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_Export_PartnerFeed,11_sales,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
SLS_Export_PartnerFeed,11_sales,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_Load_PromotionRedemption,11_sales,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
SLS_Load_PromotionRedemption,11_sales,2,Microsoft.ExecuteSQLTask,Truncate work_PromotionRedemption,,,write,WORK.PROMOTIONREDEMPTION,staging-work,SQL Server Staging,False,direct
